"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
36,"admin.","divorced","high.school","no","yes","no","cellular","apr","fri",323,2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
37,"admin.","married","university.degree","no","yes","no","cellular","nov","fri",124,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
37,"admin.","married","high.school","no","no","no","telephone","may","tue",1106,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
28,"admin.","married","university.degree","no","unknown","unknown","telephone","may","tue",203,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
56,"entrepreneur","married","university.degree","unknown","no","yes","cellular","jul","tue",41,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
35,"services","divorced","high.school","no","yes","yes","cellular","apr","fri",107,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
32,"blue-collar","divorced","professional.course","no","yes","no","cellular","jul","fri",122,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
45,"management","married","university.degree","no","yes","no","cellular","nov","mon",349,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
34,"unemployed","married","university.degree","no","yes","no","telephone","sep","mon",113,5,999,0,"nonexistent",-1.1,94.199,-37.5,0.882,4963.6,"no"
48,"blue-collar","married","basic.6y","no","yes","no","telephone","may","fri",290,5,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"yes"
47,"admin.","single","university.degree","no","no","yes","telephone","jul","fri",183,9,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
37,"blue-collar","married","basic.6y","unknown","no","no","telephone","jun","tue",50,4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
71,"retired","single","university.degree","no","yes","no","cellular","aug","thu",217,1,6,2,"failure",-2.9,92.201,-31.4,0.851,5076.2,"yes"
37,"self-employed","divorced","professional.course","no","yes","no","cellular","jul","tue",437,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
35,"technician","married","professional.course","no","no","no","cellular","jul","thu",207,3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
44,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","wed",464,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
56,"unemployed","divorced","basic.4y","no","no","no","cellular","mar","wed",577,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.634,5008.7,"yes"
47,"blue-collar","married","university.degree","no","yes","yes","cellular","aug","mon",362,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
59,"entrepreneur","married","basic.9y","no","yes","yes","telephone","may","wed",429,10,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
33,"technician","married","professional.course","no","yes","no","telephone","jun","thu",201,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
42,"blue-collar","single","basic.9y","no","unknown","unknown","telephone","may","tue",195,5,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
51,"blue-collar","married","basic.4y","no","yes","yes","telephone","may","mon",387,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
31,"admin.","single","university.degree","no","no","yes","cellular","aug","fri",187,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
36,"management","married","university.degree","no","no","no","cellular","may","fri",268,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
35,"admin.","married","university.degree","no","no","no","telephone","jun","mon",27,3,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1,"no"
52,"blue-collar","married","unknown","unknown","no","no","cellular","jul","fri",227,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
51,"admin.","married","university.degree","no","no","yes","cellular","jul","fri",486,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6,"yes"
32,"services","single","basic.9y","no","no","yes","telephone","jun","thu",139,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
31,"admin.","divorced","university.degree","no","yes","no","telephone","may","tue",259,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
32,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",315,4,999,0,"nonexistent",-2.9,92.469,-33.6,1.018,5076.2,"no"
57,"retired","married","basic.4y","no","no","no","telephone","may","wed",97,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
33,"admin.","married","university.degree","no","no","no","telephone","may","wed",92,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
37,"blue-collar","married","basic.4y","no","yes","yes","cellular","may","fri",456,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
32,"blue-collar","married","basic.6y","no","no","yes","telephone","may","wed",36,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
30,"blue-collar","married","basic.9y","no","yes","yes","telephone","may","fri",117,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
29,"technician","single","professional.course","no","yes","no","telephone","aug","thu",85,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
49,"blue-collar","married","basic.4y","no","yes","yes","telephone","jun","tue",495,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
30,"blue-collar","single","professional.course","no","yes","no","cellular","nov","tue",111,2,999,0,"nonexistent",-1.1,94.767,-50.8,1.049,4963.6,"no"
56,"entrepreneur","married","university.degree","no","no","no","telephone","jun","tue",21,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
23,"admin.","single","professional.course","no","no","no","cellular","jul","wed",141,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
37,"admin.","married","university.degree","unknown","yes","no","telephone","may","mon",214,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
35,"admin.","married","high.school","unknown","yes","no","telephone","may","fri",213,14,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
36,"technician","single","professional.course","no","no","yes","telephone","jun","thu",385,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
35,"admin.","married","high.school","no","yes","no","cellular","nov","tue",84,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
46,"admin.","single","university.degree","no","yes","yes","cellular","jul","tue",62,7,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
33,"technician","single","university.degree","no","yes","no","cellular","jul","thu",359,2,999,0,"nonexistent",-2.9,92.469,-33.6,1.018,5076.2,"no"
36,"services","married","basic.9y","unknown","yes","no","cellular","nov","thu",90,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
34,"admin.","single","high.school","no","yes","no","cellular","aug","tue",168,2,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,"no"
29,"technician","single","university.degree","no","no","no","cellular","apr","mon",354,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
38,"admin.","single","high.school","no","yes","yes","cellular","apr","thu",449,1,13,1,"success",-1.8,93.749,-34.6,0.659,5008.7,"yes"
30,"technician","single","university.degree","unknown","no","no","telephone","may","wed",187,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
29,"services","married","high.school","no","yes","yes","telephone","jun","fri",121,4,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1,"no"
37,"technician","married","professional.course","no","yes","no","cellular","aug","mon",97,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
55,"technician","married","professional.course","unknown","no","no","telephone","may","wed",48,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
53,"services","divorced","basic.4y","unknown","no","no","telephone","jun","mon",91,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
38,"technician","married","basic.9y","no","yes","no","telephone","may","mon",170,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
37,"admin.","married","high.school","no","no","no","cellular","jul","tue",106,1,999,0,"nonexistent",-2.9,92.469,-33.6,1.044,5076.2,"no"
42,"admin.","divorced","high.school","no","yes","yes","cellular","apr","fri",57,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
55,"admin.","divorced","university.degree","unknown","yes","no","cellular","jul","mon",849,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
35,"admin.","married","university.degree","no","yes","no","cellular","may","mon",109,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"no"
31,"technician","single","university.degree","no","yes","no","telephone","jun","wed",119,1,999,0,"nonexistent",-1.7,94.055,-39.8,0.767,4991.6,"no"
40,"management","married","university.degree","no","no","no","cellular","nov","fri",132,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
31,"unemployed","single","university.degree","no","yes","no","cellular","aug","tue",174,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
48,"blue-collar","married","basic.4y","no","yes","no","telephone","may","tue",36,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
36,"admin.","single","high.school","no","yes","yes","cellular","may","thu",277,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
26,"student","single","high.school","no","no","no","cellular","aug","fri",482,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.869,5076.2,"no"
27,"services","single","high.school","no","yes","no","cellular","apr","tue",204,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
32,"admin.","single","high.school","no","yes","no","cellular","aug","fri",136,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
39,"blue-collar","married","basic.6y","unknown","yes","yes","telephone","may","fri",162,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
41,"technician","married","high.school","no","no","no","cellular","aug","wed",91,2,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
25,"technician","single","university.degree","no","no","yes","cellular","nov","wed",79,4,999,0,"nonexistent",-3.4,92.649,-30.1,0.715,5017.5,"no"
41,"technician","married","high.school","no","yes","yes","telephone","aug","mon",212,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
45,"housemaid","married","basic.4y","unknown","yes","no","telephone","may","wed",83,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
37,"admin.","married","high.school","no","no","no","telephone","may","mon",42,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
46,"admin.","single","university.degree","no","yes","no","telephone","jun","mon",24,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
28,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",239,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
28,"admin.","married","high.school","no","no","no","telephone","jun","wed",206,4,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
29,"technician","married","professional.course","no","no","no","cellular","jul","mon",328,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
49,"blue-collar","divorced","basic.6y","unknown","no","no","cellular","jul","mon",1065,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
47,"admin.","married","basic.6y","unknown","yes","no","cellular","apr","thu",399,2,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,"no"
25,"technician","married","professional.course","no","yes","no","telephone","jun","wed",149,2,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
37,"technician","single","professional.course","unknown","unknown","unknown","telephone","jun","mon",51,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
55,"admin.","married","high.school","no","yes","yes","telephone","may","mon",437,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
27,"services","married","high.school","no","yes","no","cellular","jul","mon",250,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
49,"management","married","university.degree","no","no","no","cellular","nov","tue",188,1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
40,"admin.","single","high.school","unknown","no","no","telephone","may","tue",64,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
25,"blue-collar","single","basic.4y","no","yes","yes","cellular","jul","tue",426,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
30,"blue-collar","married","basic.9y","no","no","yes","telephone","may","tue",179,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
35,"entrepreneur","married","university.degree","no","yes","no","cellular","may","wed",57,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
34,"technician","married","university.degree","no","yes","no","telephone","may","tue",226,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
52,"retired","married","professional.course","no","yes","no","cellular","jul","wed",53,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
43,"technician","married","high.school","no","yes","no","telephone","jun","fri",17,37,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
51,"retired","divorced","basic.9y","no","no","no","telephone","may","fri",296,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
28,"services","single","professional.course","no","yes","no","cellular","mar","fri",169,3,999,1,"failure",-1.8,93.369,-34.8,0.649,5008.7,"no"
53,"admin.","married","high.school","no","no","no","cellular","nov","wed",291,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
51,"blue-collar","married","basic.4y","unknown","yes","no","cellular","aug","fri",586,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
30,"blue-collar","married","basic.6y","no","yes","no","telephone","may","mon",257,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
42,"self-employed","married","professional.course","unknown","unknown","unknown","cellular","may","fri",665,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
46,"services","divorced","basic.9y","no","yes","no","cellular","may","wed",403,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
32,"admin.","married","university.degree","no","yes","no","telephone","may","thu",151,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
30,"technician","single","professional.course","no","yes","yes","cellular","aug","tue",207,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
34,"technician","married","university.degree","no","no","no","telephone","may","wed",198,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
31,"admin.","single","high.school","no","no","no","cellular","nov","fri",122,4,999,3,"failure",-3.4,92.649,-30.1,0.714,5017.5,"no"
26,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","tue",36,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
53,"services","divorced","high.school","no","yes","no","cellular","nov","tue",233,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
46,"admin.","married","high.school","no","unknown","unknown","cellular","aug","thu",180,2,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
51,"retired","married","high.school","no","yes","no","cellular","may","tue",302,1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
41,"blue-collar","married","basic.6y","no","yes","no","telephone","may","wed",115,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
37,"housemaid","married","basic.4y","unknown","yes","yes","telephone","may","fri",331,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
44,"technician","married","professional.course","no","no","no","cellular","may","mon",132,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
38,"technician","single","high.school","no","yes","yes","cellular","aug","tue",97,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
33,"admin.","married","basic.9y","no","unknown","unknown","telephone","may","tue",80,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
28,"technician","married","basic.9y","no","no","no","cellular","may","tue",261,1,12,1,"success",-1.8,92.893,-46.2,1.291,5099.1,"no"
28,"blue-collar","married","basic.4y","unknown","yes","no","cellular","jul","thu",6,8,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
42,"technician","divorced","basic.9y","no","yes","no","cellular","jul","mon",299,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
44,"admin.","divorced","university.degree","no","no","no","cellular","aug","fri",85,6,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
36,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","wed",97,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
33,"technician","single","university.degree","no","no","no","cellular","may","fri",204,3,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
30,"services","single","high.school","no","yes","no","cellular","jun","mon",181,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
46,"blue-collar","married","basic.4y","unknown","yes","no","cellular","aug","tue",42,4,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
50,"services","married","unknown","no","yes","no","cellular","nov","thu",153,3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
53,"blue-collar","married","basic.4y","unknown","no","no","cellular","jul","fri",93,4,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
38,"services","married","high.school","no","yes","no","cellular","may","fri",324,1,999,1,"failure",-1.8,92.893,-46.2,1.259,5099.1,"yes"
39,"management","married","high.school","no","no","yes","cellular","jul","thu",245,2,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
32,"services","single","unknown","unknown","yes","yes","cellular","jul","tue",136,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
52,"self-employed","married","university.degree","no","yes","no","telephone","may","fri",83,4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
53,"admin.","married","high.school","no","no","no","cellular","nov","fri",11,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
